left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.4834163244243103,0.43823603137590417,0.46082617790010727,0.04518029304840615,0.39351812866332003,0.0017258183314080788,0.041524981290254025,0.05719646024868711,0.4359234240638356,0
0.4737386674545903,0.43649346168746783,0.45511606457102904,0.03724520576712248,0.39199626287851785,0.0018461460977486784,0.04097129056065287,0.05552278593727157,0.436499687968335,0
0.4897570149532937,0.4304492660685597,0.4601031405109267,0.059307748884734,0.3897370459901766,0.0012389973185976551,0.04111371406325347,0.04898271300584186,0.43542998456403814,0
0.49802687539940116,0.4258205146971411,0.46192369504827113,0.07220636070226005,0.38533776764820776,0.0007427824939698482,0.0409731225575469,0.04381554214084212,0.4353660286369162,0
0.4915149233706138,0.4229584303840661,0.45723667687733993,0.0685564929865477,0.3866440486833072,0.0008838484017516689,0.04070197363658607,0.04006215344855955,0.4350701073982715,0
0.49326581225288524,0.4126806831685677,0.45297324771072645,0.08058512908431753,0.382544990489378,0.0005892799967531856,0.04043463890447398,0.041245518558683206,0.43387381002255204,0
0.49602113391171687,0.4138638149343798,0.45494247442304836,0.08215731897733708,0.3826348302523563,0.0004756799338351582,0.04066995822096781,0.0446951686811311,0.43413188438208533,0
0.49343989049284986,0.4078608283651947,0.4506503594290223,0.08557906212765515,0.38446629072321803,0.0007725735990896391,0.04015714986171051,0.04827067575852379,0.4344563005225304,0
0.5032354999846642,0.4059976401068418,0.454616570045753,0.09723785987782241,0.3841820580552151,0.000722110856336432,0.040876967646098356,0.0545127128104114,0.4354592322853338,0
0.4978232196717332,0.41149192771457327,0.45465757369315324,0.08633129195715994,0.38390333496158163,0.0005570987671745112,0.040741632959230445,0.057718438571984436,0.43656570723333354,0
0.5037424707890075,0.40126219497216753,0.4525023328805875,0.10248027581683994,0.3866054503016366,0.0005363841051020758,0.04078170712607326,0.05584403701078881,0.4361104269768733,0
0.5060791557516073,0.4005887390912545,0.4533339474214309,0.10549041666035286,0.3838824981503495,0.00025799507699714614,0.04048098565836686,0.06274828816489772,0.43653604478080044,0
0.5109809659762551,0.40472181403218743,0.45785139000422126,0.10625915194406765,0.38442243517557434,0.00017537051266637666,0.040974002660772196,0.06648712755463901,0.43744304547275037,0
